,id,longitude,latitude,time,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare,snow_and_ice,label,Company,mine_id,orig_perm_id,start_date,end_date
1364,20190709T161839_20190709T162822_T17SKA,-84.30958436046946,36.50124493962852,1562690007000,0.023069352842867374,0.7623440681491047,0.03377393260598183,0.02298136823810637,0.03303213068284094,0.02948858682066202,0.029898766428232193,0.029556753346696496,0.03464315179735422,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1369,20190729T161839_20190729T162825_T16SGF,-84.30958436046946,36.50124493962852,1564418008142,0.026542304316535592,0.7452545166015625,0.03466587606817484,0.02528961841017008,0.030765082919970155,0.03915490210056305,0.031162463361397386,0.03186129126697779,0.032271148869767785,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1370,20190729T161839_20190729T162825_T17SKA,-84.30958436046946,36.50124493962852,1564418006750,0.02627450251020491,0.7296615189407021,0.039998779306188226,0.02525565796531737,0.03235343471169472,0.045127720572054386,0.029478106647729874,0.03307651751674712,0.03238088660873473,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1373,20190709T161839_20190709T162822_T16SGF,-84.30778772990122,36.50124493962852,1562690008000,0.02901362464763224,0.5210858918726444,0.10536530264653265,0.054375157691538334,0.05241483822464943,0.09083689749240875,0.042144701816141605,0.028961666161194444,0.041638763854280114,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1374,20190709T161839_20190709T162822_T17SKA,-84.30778772990122,36.50124493962852,1562690007000,0.029102060943841934,0.5498235172126442,0.10016120062209666,0.04384044650942087,0.05323547893203795,0.07899002195335925,0.04004762158729136,0.03038620948791504,0.03734065592288971,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1378,20190724T161911_20190724T162524_T17SKA,-84.30778772990122,36.50124493962852,1563986003616,0.024256959790363908,0.4774941587820649,0.142542656743899,0.0366830974817276,0.0392939152661711,0.17657795012928545,0.03456367552280426,0.026966595090925694,0.034904930740594864,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1379,20190729T161839_20190729T162825_T16SGF,-84.30778772990122,36.50124493962852,1564418008142,0.03239736333489418,0.4804510334506631,0.085660899290815,0.03526505292393267,0.06912913196720183,0.11381974909454584,0.07522772648371756,0.02995155844837427,0.039548401022329926,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1380,20190729T161839_20190729T162825_T17SKA,-84.30778772990122,36.50124493962852,1564418006750,0.03005728218704462,0.4774941587820649,0.08546451129950583,0.03313759807497263,0.06773209571838379,0.15981206693686545,0.04788494692184031,0.02708700392395258,0.03601979557424784,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1384,20190709T161839_20190709T162822_T17SKA,-84.30599109933297,36.50124493962852,1562690007000,0.024657855043187737,0.3517060438171029,0.2094079041853547,0.07040270627476275,0.0724087527487427,0.15949502796866,0.034495625644922256,0.03313759807497263,0.0433053458109498,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1387,20190724T161911_20190724T162524_T16SGF,-84.30599109933297,36.50124493962852,1563986005010,0.025988376000896096,0.558433280326426,0.12039849534630775,0.03543144464492798,0.051448174053803086,0.08064539195038378,0.04778482858091593,0.03071692679077387,0.04311503469944,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1388,20190724T161911_20190724T162524_T17SKA,-84.30599109933297,36.50124493962852,1563986003616,0.02612137794494629,0.5842906015459448,0.09932269249111414,0.03448429051786661,0.0503466057125479,0.09680932410992682,0.03397051268257201,0.029719621874392033,0.03770717326551676,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1389,20190729T161839_20190729T162825_T16SGF,-84.30599109933297,36.50124493962852,1564418008142,0.02919063181616366,0.5973325578961521,0.09030421171337366,0.03488212823867798,0.07065394893288612,0.061891138553619385,0.04057455831207335,0.02932112757116556,0.037796115735545754,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1390,20190729T161839_20190729T162825_T17SKA,-84.30599109933297,36.50124493962852,1564418006750,0.027348809875547886,0.6040261024609208,0.078578861663118,0.035305180586874485,0.06560464296489954,0.08250190317630768,0.03673572116531432,0.026567169465124607,0.0365137888584286,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1397,20190724T161911_20190724T162524_T16SGF,-84.30419446876473,36.50124493962852,1563986005010,0.027922075474634767,0.7300786694977432,0.04101218283176422,0.02875429787673056,0.03686451562680304,0.03954233229160309,0.029050023294985294,0.03237539529800415,0.032755388179793954,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1398,20190724T161911_20190724T162524_T17SKA,-84.30419446876473,36.50124493962852,1563986003616,0.027799822622910142,0.6657968333456665,0.06079517328180373,0.029425733722746372,0.044533261097967625,0.05463877716101706,0.029962122440338135,0.0328604131937027,0.0363914305344224,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1399,20190729T161839_20190729T162825_T16SGF,-84.30419446876473,36.50124493962852,1564418008142,0.02870774269104004,0.7321923235431314,0.03939076536335051,0.03009962383657694,0.03805166482925415,0.03448995784856379,0.0293106772005558,0.03206316032446921,0.033734685042873025,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1400,20190729T161839_20190729T162825_T17SKA,-84.30419446876473,36.50124493962852,1564418006750,0.028842338360846043,0.6961918259039521,0.046967810252681375,0.03051401674747467,0.044829998165369034,0.042887214571237564,0.03092050924897194,0.033226543106138706,0.03597926371730864,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1407,20190724T161911_20190724T162524_T16SGF,-84.29521131592354,36.50124493962852,1563986005010,0.027962886029854417,0.705747663974762,0.04851474077440798,0.028331522131338716,0.0605020672082901,0.034711346961557865,0.027081981534138322,0.02846523397602141,0.0321999192237854,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1408,20190724T161911_20190724T162524_T17SKA,-84.29521131592354,36.50124493962852,1563986003616,0.028619908029213548,0.6247163752559572,0.07576437690295279,0.029614494182169437,0.08967253961600363,0.04499168158508837,0.028930513421073556,0.028619908029213548,0.03149195108562708,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1409,20190729T161839_20190729T162825_T16SGF,-84.29521131592354,36.50124493962852,1564418008142,0.029425733722746372,0.7251846792642027,0.04201323934830725,0.028280178317800164,0.04893913958221674,0.032954525435343385,0.026418153196573257,0.029567247489467263,0.03312093415297568,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1410,20190729T161839_20190729T162825_T17SKA,-84.29521131592354,36.50124493962852,1564418006750,0.029368177289143205,0.685740471817553,0.05627007130533457,0.029368177289143205,0.06607447657734156,0.036187956342473626,0.027152337366715074,0.027652458287775517,0.03226018534041941,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1417,20190724T161911_20190724T162524_T16SGF,-84.2934146853553,36.50124493962852,1563986005010,0.023287721211090684,0.7568384045735002,0.03549466119147837,0.025100700790062547,0.03481945977546275,0.03239187062717974,0.0301366972271353,0.028635398484766483,0.03270017937757075,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1418,20190724T161911_20190724T162524_T17SKA,-84.2934146853553,36.50124493962852,1563986003616,0.02188445650972426,0.7521729553118348,0.0394392351154238,0.025654912227764726,0.037659780122339725,0.03258990147151053,0.027932275319471955,0.028403481701388955,0.03272777795791626,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1419,20190729T161839_20190729T162825_T16SGF,-84.2934146853553,36.50124493962852,1564418008142,0.02579686138778925,0.7568384045735002,0.03464315179735422,0.024744188645854592,0.03305986896157265,0.03125950903631747,0.029888213612139225,0.030759730376303196,0.0326615609228611,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1420,20190729T161839_20190729T162825_T17SKA,-84.2934146853553,36.50124493962852,1564418006750,0.024734588572755456,0.7593892747536302,0.03520776727236807,0.02413828019052744,0.03384688147343695,0.03222730592824519,0.027632162906229496,0.03000439703464508,0.032232784666121006,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1427,20190724T161911_20190724T162524_T16SGF,-84.29161805478707,36.50124493962852,1563986005010,0.028249394381418824,0.7366645152214915,0.0357365517411381,0.027338717132806778,0.03379075997509062,0.03893781080842018,0.03206862509250641,0.03456367552280426,0.03240835014730692,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1428,20190724T161911_20190724T162524_T17SKA,-84.29161805478707,36.50124493962852,1563986003616,0.023422972299158573,0.738000962883234,0.042100858176127076,0.02555236592888832,0.03724636137485504,0.040488543221727014,0.02900842670351267,0.03063675039447844,0.03276643552817404,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1429,20190729T161839_20190729T162825_T16SGF,-84.29161805478707,36.50124493962852,1564418008142,0.030407492071390152,0.7342044322285801,0.036071941489353776,0.027881294721737504,0.03305432037450373,0.03706988040357828,0.03196487412787974,0.035961899906396866,0.03320429567247629,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1430,20190729T161839_20190729T162825_T17SKA,-84.29161805478707,36.50124493962852,1564418006750,0.02843434945680201,0.7392336635384709,0.03595032636076212,0.026532361516728997,0.03323210612870753,0.03728760057128966,0.03186129126697779,0.03455232921987772,0.03261745348572731,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1437,20190724T161911_20190724T162524_T16SGF,-84.28982142421883,36.50124493962852,1563986005010,0.029719621874392033,0.7449384070932865,0.033282194286584854,0.027152337366715074,0.03070088312961161,0.03457502368837595,0.03241933882236481,0.033818814903497696,0.03323766961693764,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1439,20190729T161839_20190729T162825_T16SGF,-84.28982142421883,36.50124493962852,1564418008142,0.030909777618944645,0.7390500046312809,0.033858111361041665,0.027978197671473026,0.02994627715088427,0.036432193825021386,0.0321725441608578,0.03621118166483939,0.03338248375803232,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1440,20190729T161839_20190729T162825_T17SKA,-84.28982142421883,36.50124493962852,1564418006750,0.031194795155897737,0.7393648624420166,0.03394239488989115,0.028029266744852066,0.030232133576646447,0.03569617960602045,0.03201945894397795,0.035840470576658845,0.03360588941723108,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1449,20190729T161839_20190729T162825_T16SGF,-84.28802479365059,36.50124493962852,1564418008142,0.029541015625,0.7440694516990334,0.03293236927129328,0.02656219550408423,0.029882937902584672,0.03586936369538307,0.03188308421522379,0.035540672251954675,0.03357233107089996,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1450,20190729T161839_20190729T162825_T17SKA,-84.28802479365059,36.50124493962852,1564418006750,0.029814396053552628,0.7435167441144586,0.0334271052852273,0.026457849889993668,0.029898766428232193,0.03556368895806372,0.031981244683265686,0.03569617960602045,0.03352202498354018,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1459,20190729T161839_20190729T162825_T16SGF,-84.28622816308234,36.50124493962852,1564418008142,0.03079185262322426,0.7437799125909805,0.03526505292393267,0.026582094142213464,0.03314870968461037,0.03338805981911719,0.03059937059879303,0.03258990147151053,0.0333100373391062,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1460,20190729T161839_20190729T162825_T17SKA,-84.28622816308234,36.50124493962852,1564418006750,0.02952003851532936,0.7429116333369166,0.034558002138510346,0.026269556023180485,0.03170351521112025,0.03682351112365723,0.03082934976555407,0.03415638208389282,0.03293790761381388,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1469,20190729T161839_20190729T162825_T16SGF,-84.2844315325141,36.50124493962852,1564418008142,0.03730528149753809,0.5282478928565979,0.12314599100500345,0.0408578219357878,0.06758127571083605,0.07203968707472086,0.03678252943791449,0.02771846973337233,0.03388619422912598,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1470,20190729T161839_20190729T162825_T17SKA,-84.2844315325141,36.50124493962852,1564418006750,0.035150528186932206,0.6168537735939026,0.087177031673491,0.036876235390082,0.05071705230511725,0.0586030597332865,0.03284381912089884,0.02764738374389708,0.03297114744782448,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1479,20190729T161839_20190729T162825_T16SGF,-84.28263490194587,36.50124493962852,1564418008142,0.028439495712518692,0.5512953735888004,0.09064384759403765,0.03852340602315962,0.0751189524307847,0.07563842833042145,0.034399336436763406,0.03188853361643851,0.034049304435029626,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1480,20190729T161839_20190729T162825_T17SKA,-84.28263490194587,36.50124493962852,1564418006750,0.029315902153030038,0.5039578713476658,0.10950629808939993,0.04216349893249571,0.09020336181856692,0.0876913892570883,0.037075756350532174,0.03232050780206919,0.0354199567809701,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1489,20190729T161839_20190729T162825_T16SGF,-84.28083827137763,36.50124493962852,1564418008142,0.0245477594435215,0.6696371457073838,0.04867619858123362,0.027551055885851383,0.07052421942353249,0.03954233229160309,0.04254032135941088,0.030147293815389276,0.0371345414314419,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1490,20190729T161839_20190729T162825_T17SKA,-84.28083827137763,36.50124493962852,1564418006750,0.024190463358536363,0.6979244062677026,0.0525546669960022,0.030020257690921426,0.060945758828893304,0.03865529433824122,0.030546010471880436,0.02883715578354895,0.03349409345537424,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1499,20190729T161839_20190729T162825_T16SGF,-84.2790416408094,36.50124493962852,1564418008142,0.029050023294985294,0.7378174571786076,0.03254584246315062,0.025571882724761963,0.03832599613815546,0.03676497284322977,0.032430329360067844,0.035219220677390695,0.03206316032446921,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1500,20190729T161839_20190729T162825_T17SKA,-84.2790416408094,36.50124493962852,1564418006750,0.026831455761566758,0.7525170689914376,0.031033303821459413,0.02617072407156229,0.04203826398588717,0.031157076358795166,0.028136663371697068,0.031200185418128967,0.030845426954329014,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1548,20190724T161911_20190724T162524_T17SKA,-84.2700584879682,36.50124493962852,1563986003616,0.02731853723526001,0.7382107116281986,0.034790992736816406,0.024519079364836216,0.03358351532369852,0.03869730606675148,0.0333100373391062,0.03482515458017588,0.034648832166567445,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1557,20190724T161911_20190724T162524_T16SGF,-84.33114392728832,36.50304157019676,1563986005010,0.021560613298788667,0.7519876959268004,0.03138373140245676,0.022088084369897842,0.03804571204818785,0.040783832082524896,0.03422974259592593,0.027187549509108067,0.03140536043792963,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1558,20190724T161911_20190724T162524_T17SKA,-84.33114392728832,36.50304157019676,1563986003616,0.02649260894395411,0.75394730665721,0.0324963117018342,0.025484115816652775,0.03646715194918215,0.033734685042873025,0.028831973671913147,0.031167850829660892,0.031033303821459413,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1567,20190724T161911_20190724T162524_T16SGF,-84.32934729672009,36.50304157019676,1563986005010,0.02579686138778925,0.7508237308356911,0.03330446779727936,0.024792216951027513,0.03515625,0.03649046667851508,0.030067864805459976,0.03144864086061716,0.03181228437460959,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1568,20190724T161911_20190724T162524_T17SKA,-84.32934729672009,36.50304157019676,1563986003616,0.025212028063833714,0.7391549497842789,0.03608933184295893,0.022925885627046227,0.03694072738289833,0.03909453842788935,0.03245231602340937,0.03203038149513304,0.03240835014730692,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1577,20190724T161911_20190724T162524_T16SGF,-84.32755066615185,36.50304157019676,1563986005010,0.02472499036230147,0.7455706931650639,0.03624022379517555,0.02260816190391779,0.035333857173100114,0.03652545274235308,0.03208502219058573,0.031519035110250115,0.03236990445293486,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1578,20190724T161911_20190724T162524_T17SKA,-84.32755066615185,36.50304157019676,1563986003616,0.026532361516728997,0.36744286213070154,0.09873687499202788,0.03484224178828299,0.14249657304026186,0.17147302720695734,0.04721947037614882,0.03242483385838568,0.03784953150898218,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1587,20190724T161911_20190724T162524_T16SGF,-84.3257540355836,36.50304157019676,1563986005010,0.025988376000896096,0.4569896983448416,0.06929773464798927,0.029930436052381992,0.10380596504546702,0.13187350728549063,0.040059836814180017,0.03438235819339752,0.04003540822304785,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1588,20190724T161911_20190724T162524_T17SKA,-84.3257540355836,36.50304157019676,1563986003616,0.025105535984039307,0.7185211181640625,0.03432579431682825,0.027097050100564957,0.04995023109950125,0.040108716348186135,0.029562000185251236,0.0307704359292984,0.0330987221095711,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1597,20190724T161911_20190724T162524_T16SGF,-84.31856751331065,36.50304157019676,1563986005010,0.028775001177564263,0.752967182546854,0.03092050924897194,0.027102073887363076,0.029867113567888737,0.03293790761381388,0.03175243828445673,0.03333789203315973,0.03206316032446921,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1598,20190724T161911_20190724T162524_T17SKA,-84.31856751331065,36.50304157019676,1563986003616,0.029635504819452763,0.754450861364603,0.034049304435029626,0.02816226426512003,0.031643771566450596,0.02984074898995459,0.02893570438027382,0.029977971920743585,0.032976689049974084,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1599,20190729T161839_20190729T162825_T16SGF,-84.31856751331065,36.50304157019676,1564418008142,0.029399564722552896,0.7484985052142292,0.031872186809778214,0.02523141447454691,0.029898766428232193,0.03504190221428871,0.03114630375057459,0.036309972405433655,0.032457813853397965,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1600,20190729T161839_20190729T162825_T17SKA,-84.31856751331065,36.50304157019676,1564418006750,0.028873443603515625,0.7515378752723336,0.031747000524774194,0.024542978266254067,0.030947346473112702,0.033650659956038,0.030460731126368046,0.03553491923958063,0.032584392465651035,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1607,20190724T161911_20190724T162524_T16SGF,-84.31677088274242,36.50304157019676,1563986005010,0.02861474547535181,0.7510617412626743,0.032221827656030655,0.026731571415439248,0.029661778593435884,0.034990506479516625,0.030131399631500244,0.034139463910833,0.032271148869767785,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1609,20190729T161839_20190729T162825_T16SGF,-84.31677088274242,36.50304157019676,1564418008142,0.02906562970019877,0.7283326471224427,0.03843959444202483,0.026215175399556756,0.03437104169279337,0.03964556404389441,0.031611207872629166,0.032893613912165165,0.03262296528555453,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1610,20190729T161839_20190729T162825_T17SKA,-84.31677088274242,36.50304157019676,1564418006750,0.029572495259344578,0.7444643685594201,0.03476253733970225,0.026220116764307022,0.030434105778113008,0.035540672251954675,0.0306260681245476,0.034699976444244385,0.032921293983235955,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1619,20190729T161839_20190729T162825_T16SGF,-84.31497425217417,36.50304157019676,1564418008142,0.02823913679458201,0.6314399486873299,0.05577167705632746,0.03238088660873473,0.0486425394192338,0.08288804069161415,0.03902819217182696,0.030232133576646447,0.031643771566450596,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1620,20190729T161839_20190729T162825_T17SKA,-84.31497425217417,36.50304157019676,1564418006750,0.028280178317800164,0.6196853006258607,0.060149777913466096,0.030818633968010545,0.05369414482265711,0.08633209764957428,0.03867929824627936,0.029389100382104516,0.031670920783653855,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1629,20190729T161839_20190729T162825_T16SGF,-84.31317762160593,36.50304157019676,1564418008142,0.028650893131271005,0.7534969002008438,0.03438801714219153,0.02617072407156229,0.03418458835221827,0.030952715314924717,0.02811619103886187,0.03122714371420443,0.032534832367673516,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1630,20190729T161839_20190729T162825_T17SKA,-84.31317762160593,36.50304157019676,1564418006750,0.028439495712518692,0.7405461764428765,0.036712328204885125,0.02782526984810829,0.03783172206021845,0.03606035024859011,0.027576389024034142,0.031221751123666763,0.03162206057459116,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1638,20190724T161911_20190724T162524_T17SKA,-84.3113809910377,36.50304157019676,1563986003616,0.02512004435993731,0.752940701553598,0.03690554294735193,0.023689951980486512,0.034614756936207414,0.034699976444244385,0.029352489858865738,0.030861508334055543,0.03166549000889063,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1639,20190729T161839_20190729T162825_T16SGF,-84.3113809910377,36.50304157019676,1564418008142,0.028878629440441728,0.7452808620873839,0.03585780505090952,0.02573807630687952,0.03248530998826027,0.033226543106138706,0.03324879799038172,0.03233696916140616,0.03267810889519751,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1640,20190729T161839_20190729T162825_T17SKA,-84.3113809910377,36.50304157019676,1564418006750,0.02825965383090079,0.7502685198560357,0.035224948078393936,0.025713602313771844,0.03320429567247629,0.03102255263365805,0.031281095230951905,0.03204676881432533,0.03278301004320383,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1648,20190724T161911_20190724T162524_T17SKA,-84.30958436046946,36.50304157019676,1563986003616,0.02627450251020491,0.7509295085910708,0.03603138029575348,0.02385935024358332,0.03555793408304453,0.033729080110788345,0.031573238084092736,0.029919877648353577,0.031823171535506845,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1649,20190729T161839_20190729T162825_T16SGF,-84.30958436046946,36.50304157019676,1564418008142,0.027500424534082413,0.7482081055641174,0.03617054224014282,0.024600383127108216,0.03379075997509062,0.03537402395159006,0.029972688294947147,0.031921239802613854,0.03211236000061035,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1650,20190729T161839_20190729T162825_T17SKA,-84.30958436046946,36.50304157019676,1564418006750,0.0287387752905488,0.7437272751703858,0.035627023316919804,0.024994444334879518,0.03328776196576655,0.03543144464492798,0.03213970945216715,0.03338248375803232,0.032474310137331486,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1657,20190724T161911_20190724T162524_T16SGF,-84.30778772990122,36.50304157019676,1563986005010,0.021012965589761734,0.7577944779768586,0.03869730606675148,0.02497032657265663,0.03289914899505675,0.03256236109882593,0.0293734073638916,0.0285115921869874,0.03366745659150183,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1658,20190724T161911_20190724T162524_T17SKA,-84.30778772990122,36.50304157019676,1563986003616,0.022736825980246067,0.668738421285525,0.062393234111368656,0.027881294721737504,0.05178096913732588,0.060292068868875504,0.026567169465124607,0.029861839720979333,0.034111276268959045,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1659,20190729T161839_20190729T162825_T16SGF,-84.30778772990122,36.50304157019676,1564418008142,0.026047446066513658,0.7571304740849882,0.033931151032447815,0.024038814241066575,0.03278301004320383,0.03271121741272509,0.028439495712518692,0.032194443279877305,0.03238637838512659,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1660,20190729T161839_20190729T162825_T17SKA,-84.30778772990122,36.50304157019676,1564418006750,0.025149073684588075,0.6583721786737442,0.05774921760894358,0.028316114097833633,0.05668346048332751,0.061580252135172486,0.02852189913392067,0.028656058944761753,0.03333789203315973,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1667,20190724T161911_20190724T162524_T16SGF,-84.30599109933297,36.50304157019676,1563986005010,0.02127477922476828,0.6583969409111887,0.07679265015758574,0.03238088660873473,0.04277984262444079,0.052652657963335514,0.03491633478552103,0.028645727783441544,0.037636094726622105,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1668,20190724T161911_20190724T162524_T17SKA,-84.30599109933297,36.50304157019676,1563986003616,0.02435211301781237,0.6655727410688996,0.07641256228089333,0.032150652492418885,0.0501960723195225,0.050360301742330194,0.03302103863097727,0.028681894997134805,0.03578271926380694,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1669,20190729T161839_20190729T162825_T16SGF,-84.30599109933297,36.50304157019676,1564418008142,0.023422972299158573,0.6874347033444792,0.06381914392113686,0.028599260607734323,0.04753166437149048,0.04389157984405756,0.03386934311129153,0.027804911136627197,0.034734093584120274,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1670,20190729T161839_20190729T162825_T17SKA,-84.30599109933297,36.50304157019676,1564418006750,0.02732862625271082,0.6549347585532814,0.07559646875597537,0.03203584346920252,0.06323456764221191,0.04529643431305885,0.03366745659150183,0.02695156284607947,0.03480237815529108,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1677,20190724T161911_20190724T162524_T16SGF,-84.30419446876473,36.50304157019676,1563986005010,0.026751533383503556,0.714078638702631,0.04463636223226786,0.03137832530774176,0.03953626402653754,0.04306435585021973,0.031001055845990777,0.032457813853397965,0.03171438374556601,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1678,20190724T161911_20190724T162524_T17SKA,-84.30419446876473,36.50304157019676,1563986003616,0.027222784468904138,0.6663447732571512,0.06321154744364321,0.03430318180471659,0.04264109046198428,0.052652657963335514,0.030888319946825504,0.03380198054946959,0.035287980223074555,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
1679,20190729T161839_20190729T162825_T16SGF,-84.30419446876473,36.50304157019676,1564418008142,0.0274751263204962,0.7272131668869406,0.041216384852305055,0.03130808845162392,0.03843959444202483,0.038397722877562046,0.02934726164676249,0.031638343119993806,0.03176875435747206,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2019-07-01,2019-07-31
