,id,longitude,latitude,time,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare,snow_and_ice,label,Company,mine_id,orig_perm_id,start_date,end_date
95,20230730T160831_20230730T161947_T17SMC,-81.01097063718257,38.34458790264178,1690734171269,0.024433139711618423,0.7248728557024151,0.05029184021987021,0.025806665420532227,0.04590248712338507,0.03793269768357277,0.029478106647729874,0.024528637528419495,0.0332988987211138,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
143,20230730T160831_20230730T161947_T17SMC,-81.01815715945553,38.34638453321001,1690734171269,0.03805166482925415,0.4740630111191422,0.09989095130003989,0.03194850776344538,0.08618868887424469,0.0860543514136225,0.04381489101797342,0.04190072068013251,0.0411296917591244,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
149,20230730T160831_20230730T161947_T17SMC,-81.01636052888729,38.34638453321001,1690734171269,0.026077006245031953,0.724015686661005,0.04477832093834877,0.027520671486854553,0.040053728967905045,0.04961658362299204,0.02809061110019684,0.030258670449256897,0.028743949020281434,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
155,20230730T160831_20230730T161947_T17SMC,-81.01456389831905,38.34638453321001,1690734171269,0.027779473224654794,0.7305741906166077,0.04101218283176422,0.026921510929241776,0.035996631719172,0.046138169476762414,0.02771338913589716,0.033349037170410156,0.029919877648353577,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
161,20230730T160831_20230730T161947_T17SMC,-81.01276726775082,38.34638453321001,1690734171269,0.024653063155710697,0.7312786413822323,0.050032111117616296,0.02303228620439768,0.04081465303897858,0.04809888289310038,0.028429203666746616,0.023101810598745942,0.029138515004888177,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
215,20230730T160831_20230730T161947_T17SMC,-80.99659759263666,38.34638453321001,1690734171269,0.05646569863893092,0.6854625141713768,0.04111731448210776,0.030498026171699166,0.028408625163137913,0.04912835452705622,0.029055224964395165,0.04946035915054381,0.029656522907316685,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
216,20230730T160831_20230730T161947_T17SNC,-80.99659759263666,38.34638453321001,1690734167410,0.06937809381633997,0.5297794474754483,0.06933790841139853,0.0334271052852273,0.03564430610276759,0.07867299113422632,0.0336618572473526,0.06047954992391169,0.04368722531944513,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
221,20230730T160831_20230730T161947_T17SMC,-81.01995379002376,38.34818116377826,1690734171269,0.030428782105445862,0.5200510194990784,0.09950551413930953,0.03258990147151053,0.048602163791656494,0.12712941714562476,0.03203038149513304,0.03108170721679926,0.03594454028643668,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
227,20230730T160831_20230730T161947_T17SMC,-81.01815715945553,38.34818116377826,1690734171269,0.02649260894395411,0.6856899298727512,0.053786114091053605,0.028831973671913147,0.054062494076788425,0.05142048955895007,0.027672761119902134,0.02707695960998535,0.03352761268615723,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
233,20230730T160831_20230730T161947_T17SMC,-81.01636052888729,38.34818116377826,1690734171269,0.026136176893487573,0.6723869873676449,0.061671162256971,0.02692651841789484,0.0436680915299803,0.0706701735034585,0.029420498991385102,0.028249394381418824,0.030759730376303196,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
239,20230730T160831_20230730T161947_T17SMC,-81.01456389831905,38.34818116377826,1690734171269,0.02476819697767496,0.7185469868127257,0.05012089014053345,0.02655722200870514,0.0377427376806736,0.06045703683048487,0.02634380222298205,0.026711616897955537,0.025890074903145432,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
305,20230730T160831_20230730T161947_T17SMC,-81.021750420592,38.34997779434649,1690734171269,0.0274751263204962,0.4218377231154591,0.14997655525803566,0.03172525414265692,0.03417330444790423,0.17763107107020915,0.029154145158827305,0.03313204296864569,0.03110861429013312,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
311,20230730T160831_20230730T161947_T17SMC,-81.01995379002376,38.34997779434649,1690734171269,0.027901681372895837,0.6442844904959202,0.05861783609725535,0.02835207269527018,0.05110955238342285,0.07417676993645728,0.03447862365283072,0.028681894997134805,0.03300994844175875,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
317,20230730T160831_20230730T161947_T17SMC,-81.01815715945553,38.34997779434649,1690734171269,0.025791960069909692,0.7120428143534809,0.03833794593811035,0.028909754240885377,0.0346034022513777,0.06015726272016764,0.02770322933793068,0.030402170727029443,0.03001497033983469,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
323,20230730T160831_20230730T161947_T17SMC,-81.01636052888729,38.34997779434649,1690734171269,0.028070155531167984,0.7459396505728364,0.0344672913197428,0.027066917158663273,0.0316057822201401,0.03798026219010353,0.030476711923256516,0.033276627073064446,0.030947346473112702,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
395,20230730T160831_20230730T161947_T17SMC,-81.02354705116025,38.35177442491473,1690734171269,0.02651745080947876,0.6443579795304686,0.07837368384934962,0.02889937744475901,0.03767162561416626,0.08980052568949759,0.024792216951027513,0.028157143155112863,0.03107632719911635,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
401,20230730T160831_20230730T161947_T17SMC,-81.021750420592,38.35177442491473,1690734171269,0.02964601293206215,0.47873915755189955,0.09850686439312994,0.03039684984833002,0.04931115754880011,0.17760534794069827,0.03325992822647095,0.029893489787355065,0.03807548061013222,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
407,20230730T160831_20230730T161947_T17SMC,-81.01995379002376,38.35177442491473,1690734171269,0.025338172912597656,0.739522316493094,0.03670063451863825,0.02891494333744049,0.03240835014730692,0.04678280674852431,0.026165787363424897,0.03323766961693764,0.030094329500570893,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
467,20230730T160831_20230730T161947_T17SMC,-81.021750420592,38.35357105548297,1690734171269,0.029143724590539932,0.4072588237468153,0.13651274982839823,0.029861839720979333,0.042075814912095666,0.24682108336128294,0.03235343471169472,0.02816226426512003,0.0333100373391062,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
473,20230730T160831_20230730T161947_T17SMC,-81.01995379002376,38.35357105548297,1690734171269,0.027515609050169587,0.6582236150279641,0.05810177163220942,0.03277748473919928,0.0409257048740983,0.0800571518484503,0.028681894997134805,0.03064209222793579,0.03544293437153101,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
