,id,longitude,latitude,time,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare,snow_and_ice,label,Company,mine_id,orig_perm_id,start_date,end_date
1271,20230728T161839_20230728T163310_T16SGF,-84.2790416408094,36.50483820076499,1690562005714,0.024538197554647923,0.7586714087519795,0.03188308421522379,0.023264441639184952,0.03719925880432129,0.033154266187921166,0.031070947647094727,0.028625071048736572,0.03113553300499916,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1272,20230728T161839_20230728T163310_T17SKA,-84.2790416408094,36.50483820076499,1690562004321,0.02363831177353859,0.7482609013095498,0.03759466321207583,0.024480865336954594,0.047246000031009316,0.031178627163171768,0.028630234533920884,0.02652242057956755,0.03130808845162392,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1275,20230723T161831_20230723T162339_T16SGF,-84.27724501024115,36.50483820076499,1690130004573,0.024342589313164353,0.7606929356697947,0.02911247406154871,0.023297036299481988,0.03238088660873473,0.032760911621153355,0.032057696022093296,0.03287701145745814,0.03233148157596588,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1276,20230723T161831_20230723T162339_T17SKA,-84.27724501024115,36.50483820076499,1690130003177,0.023986794985830784,0.7571304740849882,0.0296039916574955,0.02314357552677393,0.035471666837111115,0.03352761268615723,0.032689143205061555,0.0325018132571131,0.031573238084092736,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1277,20230728T161839_20230728T163310_T16SGF,-84.27724501024115,36.50483820076499,1690562005714,0.025806665420532227,0.7581398750189692,0.030242746928706765,0.022621929878368974,0.030540677020326257,0.034580698469653726,0.03190488461405039,0.03400426940061152,0.03201945894397795,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1278,20230728T161839_20230728T163310_T17SKA,-84.27724501024115,36.50483820076499,1690562004321,0.0255572444293648,0.7571570286527276,0.030818633968010545,0.02230176911689341,0.032194443279877305,0.035517662996426225,0.031992160715162754,0.03357233107089996,0.03067949810065329,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1281,20230723T161831_20230723T162339_T16SGF,-84.27544837967291,36.50483820076499,1690130004573,0.023050815798342228,0.7324534803628922,0.04002930223941803,0.02307398826815188,0.04887165129184723,0.02919063181616366,0.03397051268257201,0.02787110419012606,0.03722280636429787,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1282,20230723T161831_20230723T162339_T17SKA,-84.27544837967291,36.50483820076499,1690130003177,0.02556700282730162,0.7604800167027861,0.0293734073638916,0.02414302178658545,0.029798589879646897,0.03388619422912598,0.03071692679077387,0.0345239716116339,0.03150278329849243,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1283,20230728T161839_20230728T163310_T16SGF,-84.27544837967291,36.50483820076499,1690562005714,0.023134291172027588,0.7488681862596422,0.037017017835751176,0.021070514107123017,0.04261588701047003,0.0316329151391983,0.031459465622901917,0.028321249643340707,0.0324963117018342,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1284,20230728T161839_20230728T163310_T17SKA,-84.27544837967291,36.50483820076499,1690562004321,0.025013746926560998,0.7628237644676119,0.03143240720964968,0.02152477973140776,0.03159493231214583,0.03339921333827078,0.02934726164676249,0.03298223111778498,0.03138373140245676,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1289,20230728T161839_20230728T163310_T16SGF,-84.27365174910467,36.50483820076499,1690562005714,0.026786484755575657,0.7541593092028052,0.031367514515295625,0.02314357552677393,0.030931242741644382,0.035609744722023606,0.0314215871039778,0.03468292416073382,0.031692648539319634,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1290,20230728T161839_20230728T163310_T17SKA,-84.27365174910467,36.50483820076499,1690562004321,0.02409088984131813,0.7483928988222033,0.033243233570829034,0.02270002756267786,0.037517779506742954,0.03716983483172953,0.03130808845162392,0.030909777618944645,0.03254584246315062,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1295,20230728T161839_20230728T163310_T16SGF,-84.27185511853644,36.50483820076499,1690562005714,0.026398316025733948,0.7574757197871804,0.031524453312158585,0.02266325894743204,0.03244132176041603,0.03325436287559569,0.031959418207407,0.03262296528555453,0.031437817960977554,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1296,20230728T161839_20230728T163310_T17SKA,-84.27185511853644,36.50483820076499,1690562004321,0.02772355079650879,0.7493436245713383,0.03333232016302645,0.02424270287156105,0.032540337182581425,0.03520776727236807,0.030856147408485413,0.03446162585169077,0.032024919986724854,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1301,20230728T161839_20230728T163310_T16SGF,-84.2700584879682,36.50483820076499,1690562005714,0.026264610001817346,0.7509030634537339,0.032057696022093296,0.0219612717628479,0.032821700209751725,0.03863129788078368,0.031573238084092736,0.03415638208389282,0.03139995248056948,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1302,20230728T161839_20230728T163310_T17SKA,-84.2700584879682,36.50483820076499,1690562004321,0.027379099279642105,0.7453072080388665,0.03261194215156138,0.023320332169532776,0.031060189940035343,0.04106782400049269,0.03256236109882593,0.035448679933324456,0.031044056871905923,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1307,20230728T161839_20230728T163310_T16SGF,-84.26826185739996,36.50483820076499,1690562005714,0.027036800980567932,0.7501892207656056,0.033282194286584854,0.023023024201393127,0.032298565842211246,0.03632160369306803,0.03173069003969431,0.033818814903497696,0.03213423863053322,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1308,20230728T161839_20230728T163310_T17SKA,-84.26826185739996,36.50483820076499,1690562004321,0.026651798048987985,0.7476274752989411,0.03236990445293486,0.022833563620224595,0.031535291112959385,0.04104927275329828,0.03179051564075053,0.03484224178828299,0.031205576146021485,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1313,20230728T161839_20230728T163310_T16SGF,-84.26646522683171,36.50483820076499,1690562005714,0.0245668888092041,0.7532320180907845,0.03455232921987772,0.020072615006938577,0.034956263611093163,0.0391609410289675,0.03061538771726191,0.03197578736580908,0.030232133576646447,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1314,20230728T161839_20230728T163310_T17SKA,-84.26646522683171,36.50483820076499,1690562004321,0.02508136467076838,0.7549015528056771,0.032430329360067844,0.02046799659729004,0.03429187834262848,0.03708750964142382,0.03279406204819679,0.0318449514452368,0.0308990478515625,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1319,20230728T161839_20230728T163310_T16SGF,-84.32934729672009,36.50663483133324,1690562005714,0.023671167204156518,0.7638369521591812,0.030882956692948937,0.02281512157060206,0.03953626402653754,0.029305452713742852,0.029128097230568528,0.027855821885168552,0.031459465622901917,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1320,20230728T161839_20230728T163310_T17SKA,-84.32934729672009,36.50663483133324,1690562004321,0.023236521519720554,0.7545834037009627,0.038194671273231506,0.02188445650972426,0.037440974498167634,0.035828916588798165,0.028697402216494083,0.027922075474634767,0.031643771566450596,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1325,20230728T161839_20230728T163310_T16SGF,-84.32755066615185,36.50663483133324,1690562005714,0.023958444595336914,0.7513526941183954,0.040090383030474186,0.022415850311517715,0.035961899906396866,0.03589826845563948,0.029457151889801025,0.029940996319055557,0.030189698794856668,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1326,20230728T161839_20230728T163310_T17SKA,-84.32755066615185,36.50663483133324,1690562004321,0.0252847655210644,0.749739938415587,0.04109256551600993,0.023845210671424866,0.04096893244422972,0.028883815743029118,0.028341796481981874,0.02844464243389666,0.031475706258788705,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1331,20230728T161839_20230728T163310_T16SGF,-84.3257540355836,36.50663483133324,1690562005714,0.023930110968649387,0.6755938960704952,0.07067828648723662,0.028029266744852066,0.05815327540040016,0.04173222556710243,0.02998854056932032,0.03086686972528696,0.03284381912089884,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1332,20230728T161839_20230728T163310_T17SKA,-84.3257540355836,36.50663483133324,1690562004321,0.025772359455004334,0.7145687008742243,0.04956901096738875,0.02696158387698233,0.05541909113526344,0.031054811784997582,0.029086444759741426,0.029777521500363946,0.034626113483682275,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1337,20230728T161839_20230728T163310_T16SGF,-84.32395740501536,36.50663483133324,1690562005714,0.025801763171330094,0.652294815517962,0.06812182837165892,0.03011021390557289,0.07496847212314606,0.047584906220436096,0.03203584346920252,0.03095808462239802,0.03183950576931238,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1338,20230728T161839_20230728T163310_T17SKA,-84.32395740501536,36.50663483133324,1690562004321,0.027182517806068063,0.6843764930963516,0.055390357971191406,0.028811249881982803,0.06739892903715372,0.040556118823587894,0.03021091246046126,0.030455405125394464,0.03294898569583893,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1343,20230728T161839_20230728T163310_T16SGF,-84.32216077444713,36.50663483133324,1690562005714,0.023643004009500146,0.709238663315773,0.04978667222894728,0.02693152637220919,0.05834477487951517,0.04162008408457041,0.02818275336176157,0.02901362464763224,0.030322406440973282,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1344,20230728T161839_20230728T163310_T17SKA,-84.32216077444713,36.50663483133324,1690562004321,0.02528961841017008,0.6339887911453843,0.06142888427712023,0.028439495712518692,0.09012089017778635,0.04853490833193064,0.036263465881347656,0.03136210981756449,0.03438235819339752,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1349,20230728T161839_20230728T163310_T16SGF,-84.32036414387889,36.50663483133324,1690562005714,0.02464348077774048,0.6279285587370396,0.058087060460820794,0.02652739081531763,0.09480678499676287,0.05286996276117861,0.03692899737507105,0.03020030469633639,0.032150652492418885,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1350,20230728T161839_20230728T163310_T17SKA,-84.32036414387889,36.50663483133324,1690562004321,0.02444268111139536,0.6520237217191607,0.051545128459110856,0.026577118784189224,0.07895571761764586,0.055332913994789124,0.03308206796646118,0.02787619922310114,0.03183406055904925,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1355,20230728T161839_20230728T163310_T16SGF,-84.31856751331065,36.50663483133324,1690562005714,0.023236521519720554,0.6903729422483593,0.05065521690994501,0.023023024201393127,0.08142725587822497,0.03536828444339335,0.0296039916574955,0.027743879705667496,0.02953577064909041,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1356,20230728T161839_20230728T163310_T17SKA,-84.31856751331065,36.50663483133324,1690562004321,0.022732224548235536,0.5874674210790545,0.07500189915299416,0.02766768471337855,0.11510000471025705,0.05741967260837555,0.037559168646112084,0.03130268887616694,0.027611874975264072,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1361,20230728T161839_20230728T163310_T16SGF,-84.31677088274242,36.50663483133324,1690562005714,0.023287721211090684,0.5617906900588423,0.07200692687183619,0.025508480379357934,0.1523376537952572,0.04961658362299204,0.04096275568008423,0.03418458835221827,0.02889937744475901,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1362,20230728T161839_20230728T163310_T17SKA,-84.31677088274242,36.50663483133324,1690562004321,0.023798109032213688,0.5948350357357413,0.05642944574356079,0.02487878524698317,0.13569087744690478,0.03835587413050234,0.03660131338983774,0.03307096753269434,0.03068484365940094,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1367,20230728T161839_20230728T163310_T16SGF,-84.31497425217417,36.50663483133324,1690562005714,0.02256688312627375,0.7262245754245669,0.03751186863519251,0.023769870400428772,0.06337277684360743,0.030668808380141854,0.029782787896692753,0.029651267686858773,0.031464878702536225,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1368,20230728T161839_20230728T163310_T17SKA,-84.31497425217417,36.50663483133324,1690562004321,0.021866401890292764,0.7625838974490762,0.03305432037450373,0.021870914846658707,0.04228892014361918,0.033365758368745446,0.02645288617350161,0.027601733803749084,0.030274598160758615,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1373,20230728T161839_20230728T163310_T16SGF,-84.30419446876473,36.50663483133324,1690562005714,0.02524111047387123,0.7643704789225012,0.029735407093539834,0.022723023081198335,0.031893983483314514,0.029076036298647523,0.0308990478515625,0.03212876827456057,0.03374029044061899,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1374,20230728T161839_20230728T163310_T17SKA,-84.30419446876473,36.50663483133324,1690562004321,0.026398316025733948,0.7606663191691041,0.03138913796283305,0.0233669588342309,0.03001497033983469,0.03210689150728285,0.030237440019845963,0.03304322459734976,0.03265053126960993,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1379,20230728T161839_20230728T163310_T16SGF,-84.3023978381965,36.50663483133324,1690562005714,0.027207680977880955,0.7510617412626743,0.03416766319423914,0.023807525634765625,0.03189943381585181,0.03480237815529108,0.03147029224783182,0.03352761268615723,0.03188853361643851,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1380,20230728T161839_20230728T163310_T17SKA,-84.3023978381965,36.50663483133324,1690562004321,0.02687646448612213,0.7562544345855713,0.0339592641685158,0.023849923396483064,0.031481120735406876,0.031540710711851716,0.030471384525299072,0.03248530998826027,0.03293236927129328,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1385,20230728T161839_20230728T163310_T16SGF,-84.30060120762826,36.50663483133324,1690562005714,0.02805481874383986,0.7444907000754029,0.037275815615430474,0.024514300981536508,0.03271673712879419,0.035932969534769654,0.031130148330703378,0.0336954602971673,0.03175243828445673,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1386,20230728T161839_20230728T163310_T17SKA,-84.30060120762826,36.50663483133324,1690562004321,0.02851674542762339,0.7442010790109634,0.03496196959167719,0.025694031501188874,0.032024919986724854,0.036712328204885125,0.030253362143412232,0.0351448068395257,0.03235343471169472,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1391,20230728T161839_20230728T163310_T16SGF,-84.29880457706003,36.50663483133324,1690562005714,0.032705698162317276,0.43266910687088966,0.0961836485657841,0.030232133576646447,0.08077544067054987,0.15214713499881327,0.04025553376413882,0.02846008539199829,0.03443330549634993,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1392,20230728T161839_20230728T163310_T17SKA,-84.29880457706003,36.50663483133324,1690562004321,0.030269288457930088,0.6596852189395577,0.06326526775956154,0.02853736304678023,0.0525546669960022,0.04926373157650232,0.029164567589759827,0.027708309004083276,0.03125411365181208,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1397,20230728T161839_20230728T163310_T16SGF,-84.29700794649177,36.50663483133324,1690562005714,0.0351963157299906,0.22638522181659937,0.1758861413691193,0.03657212690450251,0.09374794457107782,0.2682347232475877,0.06281319656409323,0.027682915329933167,0.03570194565691054,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1398,20230728T161839_20230728T163310_T17SKA,-84.29700794649177,36.50663483133324,1690562004321,0.03272225731052458,0.3300602084491402,0.14870287477970123,0.034535313257947564,0.10635823220945895,0.1949203098192811,0.052275195717811584,0.026966595090925694,0.030818633968010545,5,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1403,20230728T161839_20230728T163310_T16SGF,-84.29521131592354,36.50663483133324,1690562005714,0.03271121741272509,0.3186073303222656,0.20078428927809,0.04401954356580973,0.10592076950706542,0.1494805896654725,0.04520554933696985,0.0282699151430279,0.033516437746584415,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1404,20230728T161839_20230728T163310_T17SKA,-84.29521131592354,36.50663483133324,1690562004321,0.032529328018426895,0.36631529801525176,0.12785949651151896,0.03670063451863825,0.11151498765684664,0.17571979761123657,0.05351044237613678,0.027182517806068063,0.03451263182796538,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1409,20230728T161839_20230728T163310_T16SGF,-84.2934146853553,36.50663483133324,1690562005714,0.02948858682066202,0.5044129269663244,0.079901801655069,0.03166549000889063,0.06730388943105936,0.12689014547504485,0.034354070434346795,0.027551055885851383,0.03204130590893328,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1410,20230728T161839_20230728T163310_T17SKA,-84.2934146853553,36.50663483133324,1690562004321,0.026896480470895767,0.7226141402497888,0.042982066283002496,0.026821458945050836,0.04385322704911232,0.03783172206021845,0.029478106647729874,0.03095808462239802,0.03134049568325281,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1415,20230728T161839_20230728T163310_T16SGF,-84.28802479365059,36.50663483133324,1690562005714,0.029420498991385102,0.7531790472567081,0.03665972128510475,0.028697402216494083,0.03400989715009928,0.02951479540206492,0.025880255037918687,0.029128097230568528,0.03323766961693764,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1416,20230728T161839_20230728T163310_T17SKA,-84.28802479365059,36.50663483133324,1690562004321,0.030765082919970155,0.750717960530892,0.035425700480118394,0.02858377993106842,0.03277195990085602,0.029782787896692753,0.027520671486854553,0.030952715314924717,0.03315982315689325,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1421,20230728T161839_20230728T163310_T16SGF,-84.28622816308234,36.50663483133324,1690562005714,0.031162463361397386,0.740677491761744,0.037659780122339725,0.02852189913392067,0.04045784566551447,0.027142280945554376,0.028671559179201722,0.029305452713742852,0.0349733829498291,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1422,20230728T161839_20230728T163310_T17SKA,-84.28622816308234,36.50663483133324,1690562004321,0.029148934641852975,0.7475219303742051,0.03924553492106497,0.027530797757208347,0.03991947416216135,0.02747006807476282,0.027182517806068063,0.02763723605312407,0.03368985862471163,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1427,20230728T161839_20230728T163310_T16SGF,-84.2844315325141,36.50663483133324,1690562005714,0.03108170721679926,0.7443327179644257,0.03394239488989115,0.027967989444732666,0.033109827199950814,0.030540677020326257,0.03109246864914894,0.03309317026287317,0.03419587411917746,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1428,20230728T161839_20230728T163310_T17SKA,-84.2844315325141,36.50663483133324,1690562004321,0.03149736695922911,0.7410452365875244,0.03425233089365065,0.028029266744852066,0.035880924202501774,0.02928455942310393,0.031087087700143456,0.03281064354814589,0.034830849850550294,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1433,20230728T161839_20230728T163310_T16SGF,-84.28263490194587,36.50663483133324,1690562005714,0.02966703474521637,0.7527023935690522,0.035477414727211,0.027973093325272202,0.031124764122068882,0.03229308151639998,0.026403274619951844,0.0313458985183388,0.03288807929493487,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1434,20230728T161839_20230728T163310_T17SKA,-84.28263490194587,36.50663483133324,1690562004321,0.02805481874383986,0.7490266489330679,0.040188209153711796,0.028625071048736572,0.03305432037450373,0.03362267487682402,0.024437910178676248,0.02889418974518776,0.03302103863097727,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1439,20230728T161839_20230728T163310_T16SGF,-84.28083827137763,36.50663483133324,1690562005714,0.02787110419012606,0.7496078221593052,0.038135052658617496,0.025747869163751602,0.035996631719172,0.03172525414265692,0.02741951122879982,0.03039684984833002,0.03239736333489418,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1440,20230728T161839_20230728T163310_T17SKA,-84.28083827137763,36.50663483133324,1690562004321,0.023013764061033726,0.7428853297606111,0.043623462319374084,0.02477780357003212,0.03892576787620783,0.03496196959167719,0.031167850829660892,0.026502544293180108,0.03293790761381388,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1444,20230723T161831_20230723T162339_T17SKA,-84.2790416408094,36.50663483133324,1690130003177,0.02110596769489348,0.6955044867936522,0.054960254579782486,0.033858111361041665,0.05935902916826308,0.03687037527561188,0.0306955361738801,0.03043942991644144,0.03571924660354853,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1445,20230728T161839_20230728T163310_T16SGF,-84.2790416408094,36.50663483133324,1690562005714,0.026052371598780155,0.7070301184430718,0.0499434107914567,0.026811463991180062,0.059478052193298936,0.03397051268257201,0.0319321455899626,0.02694655302911997,0.03191578760743141,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1446,20230728T161839_20230728T163310_T17SKA,-84.2790416408094,36.50663483133324,1690562004321,0.024247454712167382,0.725808527553454,0.04494638089090586,0.028485832968726754,0.056639874586835504,0.027754046954214573,0.029086444759741426,0.027611874975264072,0.034342758590355515,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1450,20230723T161831_20230723T162339_T17SKA,-84.27724501024115,36.50663483133324,1690130003177,0.022278987802565098,0.7215509100351483,0.03725814167410135,0.024965504417195916,0.060945758828893304,0.02896685991436243,0.034111276268959045,0.02959874109365046,0.03617054224014282,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1451,20230728T161839_20230728T163310_T16SGF,-84.27724501024115,36.50663483133324,1690562005714,0.02418571710586548,0.6893337108194828,0.04616439365781844,0.029446677304804325,0.06465448439121246,0.0428619384765625,0.032606431283056736,0.028136663371697068,0.03203584346920252,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1452,20230728T161839_20230728T163310_T17SKA,-84.27724501024115,36.50663483133324,1690562004321,0.024404526688158512,0.7222769337240607,0.04303269670344889,0.02528961841017008,0.06087797228246927,0.02866122522391379,0.03159493231214583,0.027687993133440614,0.03254584246315062,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1457,20230728T161839_20230728T163310_T16SGF,-84.27544837967291,36.50663483133324,1690562005714,0.03000968345440924,0.7305741906166077,0.03704050765372813,0.02805993054062128,0.05151049140840769,0.02315286174416542,0.030620727688074112,0.029619746142998338,0.03695832588709891,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1458,20230728T161839_20230728T163310_T17SKA,-84.27544837967291,36.50663483133324,1690562004321,0.027708309004083276,0.7475747019052505,0.032567868242040277,0.02523141447454691,0.04149565938860178,0.02536246762610972,0.03371226810850203,0.029999111080542207,0.03458637371659279,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1463,20230728T161839_20230728T163310_T16SGF,-84.27365174910467,36.50663483133324,1690562005714,0.027708309004083276,0.7516701614949852,0.032733299070969224,0.0242617130279541,0.03108170721679926,0.03459772560745478,0.03095808462239802,0.03442198061384261,0.03241384425200522,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1464,20230728T161839_20230728T163310_T17SKA,-84.27365174910467,36.50663483133324,1690562004321,0.02677150280214846,0.751484964042902,0.03206316032446921,0.023939553648233414,0.031221751123666763,0.036531285382807255,0.030508686089888215,0.0351963157299906,0.031992160715162754,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1469,20230728T161839_20230728T163310_T16SGF,-84.27185511853644,36.50663483133324,1690562005714,0.02663685381412506,0.7503213882446289,0.032639503479003906,0.023390289628878236,0.031232536770403385,0.03781391680240631,0.03265053126960993,0.03325436287559569,0.03164920047856867,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1470,20230728T161839_20230728T163310_T17SKA,-84.27185511853644,36.50663483133324,1690562004321,0.02645288617350161,0.7607727879658341,0.03071692679077387,0.022525642067193985,0.03127030120231211,0.03259541094303131,0.031237930292263627,0.032221827656030655,0.03205223218537867,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1475,20230728T161839_20230728T163310_T16SGF,-84.2700584879682,36.50663483133324,1690562005714,0.026821458945050836,0.74541259650141,0.031708949245512486,0.022631110856309533,0.031893983483314514,0.039925571763888,0.034836545586586,0.035036189714446664,0.031486535677686334,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1476,20230728T161839_20230728T163310_T17SKA,-84.2700584879682,36.50663483133324,1690562004321,0.02639335789717734,0.7529936640057713,0.03139995248056948,0.021722233155742288,0.03312093415297568,0.03638560906983912,0.033438265323638916,0.03288807929493487,0.03134049568325281,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1481,20230728T161839_20230728T163310_T16SGF,-84.26826185739996,36.50663483133324,1690562005714,0.026264610001817346,0.754291825927794,0.03173069003969431,0.02197484136559069,0.03177963406778872,0.03643801901489496,0.03224922367371619,0.03363386751152575,0.03144864086061716,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1482,20230728T161839_20230728T163310_T17SKA,-84.26826185739996,36.50663483133324,1690562004321,0.02675652503967285,0.7501892207656056,0.031953962752595544,0.022415850311517715,0.03177963406778872,0.037867345148697495,0.03240835014730692,0.034694291884079576,0.031741563230752945,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1487,20230728T161839_20230728T163310_T16SGF,-84.26646522683171,36.50663483133324,1690562005714,0.025635363766923547,0.6862712746951729,0.043591598281636834,0.022718423046171665,0.06173938885331154,0.043636211194097996,0.033841267228126526,0.03371226810850203,0.033807591535151005,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1488,20230728T161839_20230728T163310_T17SKA,-84.26646522683171,36.50663483133324,1690562004321,0.025742972502484918,0.7375291371718049,0.03518486605025828,0.02140852645970881,0.03816485614515841,0.03907643840648234,0.03294898569583893,0.03407746646553278,0.032145180739462376,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
1493,20230728T161839_20230728T163310_T16SGF,-84.3257540355836,36.50843146190147,1690562005714,0.024195210076868534,0.7212657863274217,0.043096026638522744,0.025713602313771844,0.06777181313373148,0.025998216355219483,0.02889418974518776,0.028956472873687744,0.03170351521112025,1,ROBERT CLEAR COAL CORP,0000000000000000003a,3116,2023-07-01,2023-07-31
